Gene	LINC1KD-1-D2-NTC_ATCACG_L008	LINC1KD-2-D2-658_CGATGT_L008	LINC1KD-3-D3-NTC_TTAGGC_L008	LINC1KD-4-1D3-658_TGACCA_L008	LINC1KD-5-2D3-NTC_GCCAAT_L008	LINC1KD-6-2D3-658_TAGCTT_L008
ENSMUSG00000083033.1	0	0	0	0	0	0
ENSMUSG00000083034.2	0	0	0	0	0	0
ENSMUSG00000083036.1	0	0	0	0	0	0
ENSMUSG00000083037.1	0	0	0	0	0	0
ENSMUSG00000083038.1	0	11	16	28	3	11
ENSMUSG00000083039.1	0	0	0	0	0	0
ENSMUSG00000083041.2	0	0	0	0	0	0
ENSMUSG00000083042.1	0	0	0	0	0	0
ENSMUSG00000083043.1	0	0	0	0	0	0
ENSMUSG00000083044.1	0	0	0	0	0	0
ENSMUSG00000083045.1	0	0	0	0	0	0
ENSMUSG00000083046.1	0	0	0	0	0	0
ENSMUSG00000083047.1	0	0	0	0	0	0
ENSMUSG00000083049.1	0	0	0	0	0	0
ENSMUSG00000083050.1	0	0	0	0	0	0
ENSMUSG00000083052.1	0	0	0	0	0	0
ENSMUSG00000083053.1	0	0	0	0	0	0
ENSMUSG00000083054.1	0	1	0	0	0	0
ENSMUSG00000083055.1	0	0	0	2	0	0
ENSMUSG00000083057.1	0	0	0	0	0	0
ENSMUSG00000083058.1	0	0	0	0	0	0
ENSMUSG00000083059.3	0	0	0	0	0	0
ENSMUSG00000083060.1	0	0	0	0	0	0
ENSMUSG00000083061.1	0	0	0	0	0	0
ENSMUSG00000083062.1	0	0	0	0	0	0
ENSMUSG00000083063.1	0	0	0	0	0	0
ENSMUSG00000083064.1	0	3	0	0	0	2
ENSMUSG00000083065.1	0	0	0	0	0	0
ENSMUSG00000083066.1	0	0	0	0	0	0
ENSMUSG00000083067.1	0	0	0	0	0	0
ENSMUSG00000083068.1	0	9	0	0	1	1
ENSMUSG00000083069.1	0	0	0	0	0	0
ENSMUSG00000083070.2	0	0	0	0	0	0
ENSMUSG00000083072.2	0	0	0	0	0	0
ENSMUSG00000083073.1	0	0	0	0	0	0
ENSMUSG00000083074.1	0	0	0	0	0	0
ENSMUSG00000083075.1	0	0	1	0	0	0
ENSMUSG00000083076.1	0	0	0	0	0	0
ENSMUSG00000083077.1	0	0	0	0	0	0
ENSMUSG00000083078.1	0	0	0	0	0	0
ENSMUSG00000083079.4	0	0	0	0	0	0
ENSMUSG00000083080.1	0	0	0	0	0	0
ENSMUSG00000083081.1	15	4	13	6	9	2
ENSMUSG00000083083.1	0	0	0	0	0	0
ENSMUSG00000083084.1	0	0	0	2	0	0
ENSMUSG00000083085.2	0	0	0	0	0	0
ENSMUSG00000083086.1	0	0	0	0	0	0
ENSMUSG00000083087.1	0	0	9	16	6	2
ENSMUSG00000083088.1	0	0	0	0	0	0
ENSMUSG00000083089.1	0	0	0	0	0	0
ENSMUSG00000083090.1	0	0	0	0	0	0
ENSMUSG00000083091.1	0	0	0	0	0	0
ENSMUSG00000083093.1	0	0	0	0	0	0
ENSMUSG00000083094.2	0	0	0	0	0	0
ENSMUSG00000083096.1	0	0	0	0	0	0
ENSMUSG00000083097.3	0	0	0	0	0	0
ENSMUSG00000083098.1	0	0	0	0	0	0
ENSMUSG00000083099.1	0	0	0	0	0	0
ENSMUSG00000083100.1	0	0	0	0	0	0
ENSMUSG00000083101.1	0	0	0	0	0	0
ENSMUSG00000083103.1	0	0	0	0	0	0
ENSMUSG00000083104.1	4	2	4	0	4	10
ENSMUSG00000083105.1	0	0	0	0	0	0
ENSMUSG00000083106.1	0	0	0	0	0	0
ENSMUSG00000083107.1	0	0	2	1	2	4
ENSMUSG00000083109.3	0	0	0	0	0	0
ENSMUSG00000083110.1	0	0	0	0	0	0
ENSMUSG00000083111.1	0	0	0	0	0	0
ENSMUSG00000083112.1	0	0	0	0	0	0
ENSMUSG00000083113.1	0	0	0	0	0	0
ENSMUSG00000083114.1	0	0	0	0	0	0
ENSMUSG00000083115.1	0	0	0	0	0	0
ENSMUSG00000083116.1	5	4	5	0	2	0
ENSMUSG00000083117.1	0	0	0	0	0	0
ENSMUSG00000083118.1	0	0	0	0	0	0
ENSMUSG00000083119.1	0	0	0	0	0	0
ENSMUSG00000083120.3	0	0	0	0	0	0
ENSMUSG00000083121.3	0	0	0	0	0	0
ENSMUSG00000083122.1	0	0	0	0	0	0
ENSMUSG00000083123.1	0	0	0	1	4	0
ENSMUSG00000083124.1	0	0	0	0	0	0
ENSMUSG00000083126.1	0	0	0	0	0	0
ENSMUSG00000083127.1	0	0	0	0	0	0
ENSMUSG00000083128.1	0	0	0	14	0	0
ENSMUSG00000083129.1	0	0	0	0	0	0
ENSMUSG00000083130.1	0	0	0	0	0	0
ENSMUSG00000083135.1	0	0	0	0	0	0
ENSMUSG00000083136.1	0	0	0	0	0	0
ENSMUSG00000083137.1	0	0	0	0	0	0
ENSMUSG00000083138.3	0	0	0	0	0	0
ENSMUSG00000083139.1	0	0	0	0	0	0
ENSMUSG00000083140.1	0	0	0	0	0	0
ENSMUSG00000083141.1	0	0	0	0	0	0
ENSMUSG00000083142.1	0	0	0	0	0	0
ENSMUSG00000083143.2	0	0	0	0	0	0
ENSMUSG00000083144.1	0	0	0	0	0	0
ENSMUSG00000083145.1	0	0	0	0	0	0
ENSMUSG00000083147.2	0	0	0	0	0	0
ENSMUSG00000083149.2	0	0	0	0	0	0
ENSMUSG00000083150.1	0	0	0	0	0	0
ENSMUSG00000083151.1	0	0	0	0	0	0
ENSMUSG00000083152.1	0	7	0	1	1	0
ENSMUSG00000083153.1	0	0	1	0	0	0
ENSMUSG00000083154.1	0	0	0	0	0	0
ENSMUSG00000083155.1	0	0	0	0	0	0
ENSMUSG00000083156.1	0	0	0	0	0	0
ENSMUSG00000083157.1	0	5	2	0	0	0
ENSMUSG00000083158.1	0	0	0	0	0	0
ENSMUSG00000083159.1	0	0	0	0	0	0
ENSMUSG00000083160.1	0	0	0	0	0	0
ENSMUSG00000083161.2	10	1	0	1	4	11
ENSMUSG00000083162.1	0	0	0	0	0	0
ENSMUSG00000083163.1	0	0	0	0	0	0
ENSMUSG00000083165.1	0	0	0	0	0	0
ENSMUSG00000083166.1	0	4	0	0	1	0
ENSMUSG00000083167.1	0	0	0	0	0	0
ENSMUSG00000083168.1	0	0	0	0	0	0
ENSMUSG00000083169.1	0	0	0	0	0	0
ENSMUSG00000083170.1	0	0	0	0	0	0
ENSMUSG00000083171.1	0	0	0	0	0	0
ENSMUSG00000083172.1	0	0	0	0	0	0
ENSMUSG00000083173.1	0	0	0	0	0	0
ENSMUSG00000083174.1	0	0	0	0	0	0
ENSMUSG00000083175.1	0	0	0	0	0	0
ENSMUSG00000083176.1	0	0	0	0	0	0
ENSMUSG00000083177.1	0	0	0	0	0	0
ENSMUSG00000083178.1	0	0	0	0	0	0
ENSMUSG00000083179.3	0	0	0	0	0	0
ENSMUSG00000083180.1	0	0	0	0	0	0
ENSMUSG00000083181.1	0	0	0	0	0	0
ENSMUSG00000083182.1	0	0	0	0	0	0
ENSMUSG00000083183.1	9	1	0	1	7	0
ENSMUSG00000083185.2	0	0	0	0	0	0
ENSMUSG00000083186.1	0	0	0	0	0	0
ENSMUSG00000083188.2	0	0	0	0	0	0
ENSMUSG00000083190.1	0	0	3	2	1	10
ENSMUSG00000083191.1	0	0	0	0	0	5
ENSMUSG00000083192.1	9	3	4	3	2	1
ENSMUSG00000083193.1	0	0	0	0	0	0
ENSMUSG00000083195.1	0	0	0	0	0	0
ENSMUSG00000083196.1	0	0	0	0	0	0
ENSMUSG00000083197.1	0	0	0	0	0	0
ENSMUSG00000083199.1	0	0	0	0	0	0
ENSMUSG00000083200.1	0	0	0	0	3	0
ENSMUSG00000083201.1	0	0	0	0	0	0
ENSMUSG00000083202.1	0	0	0	0	0	0
ENSMUSG00000083203.1	0	0	0	0	0	0
ENSMUSG00000083204.1	0	0	0	0	0	0
ENSMUSG00000083205.1	0	0	0	0	0	0
ENSMUSG00000083206.1	0	0	0	0	0	0
ENSMUSG00000083207.1	0	0	0	0	0	0
ENSMUSG00000083208.1	0	0	0	0	0	0
ENSMUSG00000083209.1	0	8	0	0	0	0
ENSMUSG00000083210.1	0	0	0	1	0	0
ENSMUSG00000083211.1	0	0	0	0	0	0
ENSMUSG00000083212.3	0	0	0	0	0	0
ENSMUSG00000083213.2	0	0	0	0	0	0
ENSMUSG00000083214.1	0	0	0	0	0	0
ENSMUSG00000083215.3	0	0	0	0	0	0
ENSMUSG00000083216.2	0	0	0	0	0	0
ENSMUSG00000083218.2	0	0	1	3	6	0
ENSMUSG00000083219.1	0	0	0	0	0	0
ENSMUSG00000083220.1	0	0	0	0	0	0
ENSMUSG00000083221.1	0	0	0	0	0	0
ENSMUSG00000083222.1	0	0	0	0	0	0
ENSMUSG00000083223.1	0	0	0	7	0	0
ENSMUSG00000083224.1	0	0	1	0	0	0
ENSMUSG00000083225.1	0	0	0	0	0	0
ENSMUSG00000083226.1	0	0	0	0	0	2
ENSMUSG00000083227.1	0	0	0	0	0	2
ENSMUSG00000083228.1	0	0	0	0	0	0
ENSMUSG00000083229.1	0	0	0	0	0	0
ENSMUSG00000083230.1	0	0	0	0	0	0
ENSMUSG00000083231.1	0	0	0	0	0	0
ENSMUSG00000083232.1	0	0	0	0	0	0
ENSMUSG00000083233.1	0	0	0	0	0	0
ENSMUSG00000083234.1	0	0	0	0	0	0
ENSMUSG00000083235.1	0	0	0	0	0	0
ENSMUSG00000083236.1	0	0	0	0	0	0
ENSMUSG00000083237.1	0	0	0	0	0	0
ENSMUSG00000083238.1	0	0	0	0	0	0
ENSMUSG00000083239.1	0	0	0	0	0	0
ENSMUSG00000083240.3	1	0	0	0	0	0
ENSMUSG00000083241.1	0	0	0	0	0	0
ENSMUSG00000083242.1	0	0	0	0	0	0
ENSMUSG00000083243.1	0	0	0	0	0	0
ENSMUSG00000083244.1	0	0	0	0	0	0
ENSMUSG00000083245.1	1	0	0	0	0	0
ENSMUSG00000083246.1	17	20	23	20	19	27
ENSMUSG00000083248.1	0	0	0	0	0	0
ENSMUSG00000083249.1	0	0	0	0	0	0
ENSMUSG00000083250.1	0	17	1	30	13	4
ENSMUSG00000083251.1	0	0	0	0	0	0
ENSMUSG00000083252.1	0	0	0	0	0	0
ENSMUSG00000083253.1	0	0	0	0	0	0
ENSMUSG00000083254.1	0	0	0	0	0	0
ENSMUSG00000083255.1	0	0	0	0	0	0
ENSMUSG00000083256.1	0	0	0	0	0	0
ENSMUSG00000083257.1	0	0	0	0	0	0
ENSMUSG00000083258.3	5	0	7	2	0	2
ENSMUSG00000083260.1	0	0	0	0	0	9
ENSMUSG00000083261.4	0	0	0	0	0	0
ENSMUSG00000083262.1	0	0	0	0	0	0
ENSMUSG00000083263.1	0	0	0	0	0	0
ENSMUSG00000083264.1	0	0	0	5	3	1
ENSMUSG00000083267.2	0	0	0	0	0	0
ENSMUSG00000083268.1	0	0	0	8	0	0
ENSMUSG00000083269.1	0	0	0	0	0	0
ENSMUSG00000083270.1	1	0	1	6	3	0
ENSMUSG00000083271.1	0	0	0	0	0	0
ENSMUSG00000083272.1	0	0	0	0	0	0
ENSMUSG00000083274.1	0	0	0	0	0	0
ENSMUSG00000083275.1	0	0	0	0	0	0
ENSMUSG00000083276.1	0	0	0	0	0	0
ENSMUSG00000083277.1	0	0	0	0	0	0
ENSMUSG00000083278.1	0	0	0	0	0	0
ENSMUSG00000083279.1	0	0	0	0	0	0
ENSMUSG00000083280.1	0	0	0	0	0	0
ENSMUSG00000083281.1	0	0	0	0	0	0
ENSMUSG00000083282.2	281	234	254	330	297	308
ENSMUSG00000083283.3	0	0	0	0	0	0
ENSMUSG00000083284.1	0	0	0	0	0	4
ENSMUSG00000083285.2	0	0	0	0	0	0
ENSMUSG00000083287.4	0	0	0	0	0	0
ENSMUSG00000083288.1	0	0	0	0	0	0
ENSMUSG00000083289.1	0	0	0	0	0	0
ENSMUSG00000083290.1	0	0	0	0	0	0
ENSMUSG00000083291.3	0	0	0	0	0	0
ENSMUSG00000083292.1	0	0	0	0	0	0
ENSMUSG00000083293.1	0	0	0	0	0	0
ENSMUSG00000083294.3	0	0	0	0	0	0
ENSMUSG00000083296.1	0	0	0	0	0	0
ENSMUSG00000083297.1	0	0	0	0	0	0
ENSMUSG00000083298.1	0	0	0	0	0	0
ENSMUSG00000083299.1	0	0	0	0	0	0
ENSMUSG00000083300.1	0	0	0	0	0	0
ENSMUSG00000083303.1	0	0	0	0	0	0
ENSMUSG00000083304.1	0	0	0	0	0	0
ENSMUSG00000083305.2	0	0	0	0	1	0
ENSMUSG00000083306.1	0	0	0	0	0	0
ENSMUSG00000083307.1	214	145	135	236	133	126
ENSMUSG00000083309.1	0	0	0	0	0	0
ENSMUSG00000083310.2	0	0	0	0	0	0
ENSMUSG00000083311.3	1	2	3	1	0	5
ENSMUSG00000083312.1	0	0	0	0	0	0
ENSMUSG00000083314.1	0	0	0	0	0	0
ENSMUSG00000083315.1	0	0	0	0	0	0
ENSMUSG00000083316.1	0	0	0	0	0	0
ENSMUSG00000083317.1	0	0	0	0	0	0
ENSMUSG00000083318.1	0	0	0	0	0	0
ENSMUSG00000083319.1	0	0	0	0	0	0
ENSMUSG00000083320.1	0	0	0	0	0	0
ENSMUSG00000083321.1	0	0	0	0	0	0
ENSMUSG00000083324.1	0	0	0	0	0	0
ENSMUSG00000083325.3	0	0	2	0	0	0
ENSMUSG00000083326.4	0	0	4	0	3	0
ENSMUSG00000083327.1	0	0	0	0	0	0
ENSMUSG00000083328.3	0	0	4	2	1	0
ENSMUSG00000083329.1	0	0	0	0	0	0
ENSMUSG00000083330.1	0	0	0	0	0	0
ENSMUSG00000083331.1	0	0	0	0	0	0
ENSMUSG00000083332.1	0	0	0	0	0	0
ENSMUSG00000083333.3	0	0	0	0	0	0
ENSMUSG00000083334.1	0	0	0	0	0	0
ENSMUSG00000083335.1	0	0	0	0	0	0
ENSMUSG00000083336.2	0	0	0	0	0	0
ENSMUSG00000083337.1	25	1	39	69	46	30
ENSMUSG00000083338.1	0	0	0	0	0	0
ENSMUSG00000083339.1	10	2	11	4	5	7
ENSMUSG00000083340.1	0	0	0	0	0	0
ENSMUSG00000083341.1	0	0	0	0	0	0
ENSMUSG00000083342.1	0	0	0	0	0	0
ENSMUSG00000083343.1	0	0	0	0	0	0
ENSMUSG00000083344.2	0	0	0	0	0	0
ENSMUSG00000083345.1	0	0	0	0	0	0
ENSMUSG00000083346.3	11	0	0	0	0	1
ENSMUSG00000083347.1	0	0	0	0	0	0
ENSMUSG00000083348.1	0	0	0	0	0	0
ENSMUSG00000083350.1	0	0	0	0	0	0
ENSMUSG00000083351.1	0	0	0	0	0	0
ENSMUSG00000083352.1	0	0	0	0	0	0
ENSMUSG00000083353.1	0	0	0	0	0	0
ENSMUSG00000083355.1	0	0	3	0	0	0
ENSMUSG00000083356.1	0	0	0	0	0	0
ENSMUSG00000083358.2	0	0	0	0	0	0
ENSMUSG00000083359.1	0	0	0	0	0	0
ENSMUSG00000083361.4	0	0	0	0	0	0
ENSMUSG00000083362.1	2	0	5	1	0	1
ENSMUSG00000083363.1	0	0	0	0	0	0
ENSMUSG00000083364.4	0	0	0	0	0	0
ENSMUSG00000083365.1	0	0	0	0	0	0
ENSMUSG00000083366.1	0	0	0	0	0	0
ENSMUSG00000083367.1	0	0	1	0	0	0
ENSMUSG00000083368.1	0	0	0	0	0	0
ENSMUSG00000083369.1	0	0	0	0	0	0
ENSMUSG00000083371.1	0	0	0	0	0	0
ENSMUSG00000083372.1	0	0	0	0	0	0
ENSMUSG00000083373.1	0	0	0	0	0	0
ENSMUSG00000083374.1	0	0	0	0	0	0
ENSMUSG00000083375.1	0	0	0	0	0	0
ENSMUSG00000083376.1	0	0	0	0	0	0
ENSMUSG00000083377.1	0	0	0	0	0	0
ENSMUSG00000083378.3	0	0	0	0	0	0
ENSMUSG00000083379.1	0	0	0	0	1	0
ENSMUSG00000083380.1	0	0	0	0	0	0
ENSMUSG00000083381.1	0	0	0	0	0	0
ENSMUSG00000083382.1	0	0	0	0	0	0
ENSMUSG00000083383.2	0	0	0	0	0	0
ENSMUSG00000083384.1	0	0	0	0	0	0
ENSMUSG00000083385.1	0	0	0	0	0	0
ENSMUSG00000083386.1	0	0	0	0	0	0
ENSMUSG00000083387.1	0	0	0	0	0	0
ENSMUSG00000083388.1	0	0	0	0	0	0
ENSMUSG00000083389.1	0	0	0	0	0	0
ENSMUSG00000083390.1	0	0	0	0	0	0
ENSMUSG00000083391.2	0	0	0	0	0	0
ENSMUSG00000083392.1	0	0	0	0	0	0
ENSMUSG00000083393.1	0	0	0	0	0	0
ENSMUSG00000083394.2	0	8	1	3	0	0
ENSMUSG00000083395.1	0	0	0	0	0	0
ENSMUSG00000083396.1	0	0	0	0	0	0
ENSMUSG00000083397.1	0	0	0	0	3	3
ENSMUSG00000083398.1	0	0	0	0	0	0
ENSMUSG00000083399.1	0	0	0	0	0	0
ENSMUSG00000083401.1	0	0	0	0	0	0
ENSMUSG00000083402.1	0	0	0	0	0	0
ENSMUSG00000083403.1	0	0	0	0	0	0
ENSMUSG00000083404.1	0	0	0	0	0	0
ENSMUSG00000083405.1	0	0	0	0	0	0
ENSMUSG00000083406.1	0	0	0	0	1	0
ENSMUSG00000083407.1	0	0	0	0	0	0
ENSMUSG00000083409.1	0	0	0	0	0	0
ENSMUSG00000083410.1	0	0	0	0	0	0
ENSMUSG00000083411.3	0	0	0	0	0	0
ENSMUSG00000083412.1	0	0	0	0	0	0
ENSMUSG00000083413.1	0	0	0	0	0	0
ENSMUSG00000083414.1	0	0	0	0	0	0
ENSMUSG00000083416.1	0	0	0	0	0	0
ENSMUSG00000083417.1	0	0	0	0	0	0
ENSMUSG00000083418.2	0	0	0	0	0	0
ENSMUSG00000083419.1	0	0	0	0	0	0
ENSMUSG00000083420.1	0	0	0	0	0	0
ENSMUSG00000083421.1	0	0	0	0	0	0
ENSMUSG00000083422.1	0	1	0	0	0	0
ENSMUSG00000083423.1	0	0	0	0	0	0
ENSMUSG00000083424.3	0	3	17	10	7	5
ENSMUSG00000083425.1	0	0	0	0	0	0
ENSMUSG00000083427.1	0	0	0	0	0	0
ENSMUSG00000083428.1	0	0	0	0	0	0
ENSMUSG00000083429.2	0	0	0	0	0	0
ENSMUSG00000083430.1	0	0	0	0	0	0
ENSMUSG00000083431.1	0	0	0	0	0	0
ENSMUSG00000083432.1	0	0	0	0	0	0
ENSMUSG00000083434.1	0	0	0	0	0	0
ENSMUSG00000083435.2	0	0	0	0	0	0
ENSMUSG00000083436.1	0	0	0	0	0	0
ENSMUSG00000083437.1	0	0	0	0	0	0
ENSMUSG00000083438.1	0	0	0	0	0	0
ENSMUSG00000083439.1	0	0	0	0	0	0
ENSMUSG00000083440.1	0	0	0	0	0	0
ENSMUSG00000083441.1	0	0	0	0	0	0
ENSMUSG00000083443.1	0	0	1	0	0	0
ENSMUSG00000083444.1	0	0	0	0	0	0
ENSMUSG00000083445.1	0	0	0	0	0	0
ENSMUSG00000083446.1	0	0	0	0	0	0
ENSMUSG00000083447.1	0	0	0	0	0	0
ENSMUSG00000083448.1	0	0	0	0	0	0
ENSMUSG00000083449.1	0	0	0	0	0	0
ENSMUSG00000083450.1	0	0	0	0	0	0
ENSMUSG00000083451.1	0	0	0	0	0	0
ENSMUSG00000083452.1	0	0	0	0	0	0
ENSMUSG00000083453.1	0	0	0	0	0	0
ENSMUSG00000083454.1	0	0	0	0	0	0
ENSMUSG00000083455.1	0	0	0	0	0	0
ENSMUSG00000083456.1	0	0	0	0	0	0
ENSMUSG00000083457.1	0	0	0	0	0	0
ENSMUSG00000083458.1	0	0	0	0	0	0
ENSMUSG00000083460.1	0	0	0	0	0	1
ENSMUSG00000083461.1	0	0	0	0	0	0
ENSMUSG00000083462.1	0	0	0	0	0	0
ENSMUSG00000083463.1	0	0	0	0	0	0
ENSMUSG00000083465.1	0	0	0	1	0	0
ENSMUSG00000083466.1	0	0	0	0	0	0
ENSMUSG00000083467.1	0	0	0	0	0	0
ENSMUSG00000083468.1	0	0	0	0	0	0
ENSMUSG00000083469.1	0	0	0	0	0	0
ENSMUSG00000083470.1	0	0	0	0	0	0
ENSMUSG00000083471.1	0	0	2	0	2	0
ENSMUSG00000083472.1	0	0	0	0	0	0
ENSMUSG00000083473.1	0	0	0	0	0	0
ENSMUSG00000083474.1	0	0	0	0	0	0
ENSMUSG00000083475.1	0	0	0	0	0	0
ENSMUSG00000083477.2	0	11	17	5	14	3
ENSMUSG00000083478.1	0	0	0	0	0	0
ENSMUSG00000083481.4	0	0	0	0	0	0
ENSMUSG00000083482.1	0	0	0	0	0	0
ENSMUSG00000083483.3	0	0	0	0	0	0
ENSMUSG00000083484.1	0	0	0	0	0	0
ENSMUSG00000083485.1	0	0	0	0	0	0
ENSMUSG00000083486.1	0	0	0	0	0	0
ENSMUSG00000083487.1	0	0	0	0	0	0
ENSMUSG00000083488.1	0	1	0	0	0	0
ENSMUSG00000083489.1	0	0	0	0	1	0
ENSMUSG00000083490.1	0	0	0	0	0	0
ENSMUSG00000083491.1	0	0	0	0	0	0
ENSMUSG00000083492.1	0	0	0	0	0	0
ENSMUSG00000083493.1	0	0	0	0	0	0
ENSMUSG00000083494.1	0	0	0	0	0	0
ENSMUSG00000083495.1	0	0	0	0	0	0
ENSMUSG00000083496.1	0	0	0	0	0	0
ENSMUSG00000083498.1	0	0	0	0	0	0
ENSMUSG00000083499.1	0	0	0	0	0	0
ENSMUSG00000083500.1	0	0	0	0	0	0
ENSMUSG00000083501.2	0	0	0	0	0	0
ENSMUSG00000083502.1	32	10	0	1	2	0
ENSMUSG00000083503.1	0	0	0	1	0	0
ENSMUSG00000083505.1	0	0	0	0	0	0
ENSMUSG00000083507.1	0	1	0	0	0	0
ENSMUSG00000083508.1	0	0	0	0	0	0
ENSMUSG00000083509.1	0	0	0	0	0	0
ENSMUSG00000083510.1	0	0	0	0	0	0
ENSMUSG00000083512.1	0	0	0	0	0	0
ENSMUSG00000083513.2	0	0	0	0	0	0
ENSMUSG00000083514.1	0	0	0	0	0	0
ENSMUSG00000083515.1	0	0	0	0	0	0
ENSMUSG00000083516.1	0	0	0	0	0	0
ENSMUSG00000083517.1	0	0	0	0	0	0
ENSMUSG00000083518.1	0	0	0	0	0	0
ENSMUSG00000083519.1	0	0	0	0	0	0
ENSMUSG00000083520.1	0	0	0	0	0	0
ENSMUSG00000083522.1	0	0	0	0	1	0
ENSMUSG00000083524.1	0	0	0	0	0	0
ENSMUSG00000083527.1	0	0	0	0	0	0
ENSMUSG00000083528.1	0	0	0	0	0	0
ENSMUSG00000083530.1	0	0	0	0	0	0
ENSMUSG00000083533.2	0	0	0	0	0	0
ENSMUSG00000083534.1	61	91	71	94	91	49
ENSMUSG00000083535.1	0	0	0	0	0	0
ENSMUSG00000083536.1	0	0	0	0	0	0
ENSMUSG00000083537.3	0	0	0	0	0	0
ENSMUSG00000083538.1	0	0	0	0	0	0
ENSMUSG00000083539.1	0	0	0	0	0	0
ENSMUSG00000083541.1	0	0	0	0	0	0
ENSMUSG00000083542.2	0	0	0	0	0	0
ENSMUSG00000083543.1	0	0	0	0	0	0
ENSMUSG00000083544.1	0	0	0	0	0	0
ENSMUSG00000083545.2	0	0	0	0	0	0
ENSMUSG00000083546.1	0	0	0	0	0	0
ENSMUSG00000083547.2	0	0	0	0	0	0
ENSMUSG00000083548.1	0	0	0	0	0	0
ENSMUSG00000083549.1	0	0	0	0	0	0
ENSMUSG00000083550.1	0	0	0	0	0	0
ENSMUSG00000083551.1	0	0	0	0	0	0
ENSMUSG00000083553.1	0	0	0	0	1	0
ENSMUSG00000083554.1	0	0	0	0	0	0
ENSMUSG00000083555.1	0	0	0	0	0	0
ENSMUSG00000083556.1	0	0	0	0	0	0
ENSMUSG00000083557.1	0	0	0	0	0	0
ENSMUSG00000083558.1	0	0	0	0	0	0
ENSMUSG00000083560.1	0	0	0	0	0	0
ENSMUSG00000083561.3	0	0	0	0	0	0
ENSMUSG00000083562.1	0	0	0	9	0	5
ENSMUSG00000083563.1	0	1	0	0	0	0
ENSMUSG00000083564.1	0	0	0	0	0	0
ENSMUSG00000083565.1	0	0	0	0	0	0
ENSMUSG00000083566.1	0	0	0	0	0	0
ENSMUSG00000083567.3	0	0	0	0	0	0
ENSMUSG00000083568.3	0	0	0	0	0	0
ENSMUSG00000083569.1	0	0	0	0	0	0
ENSMUSG00000083570.1	0	0	0	0	0	0
ENSMUSG00000083572.1	0	0	0	0	0	0
ENSMUSG00000083573.1	0	0	0	0	0	0
ENSMUSG00000083574.1	0	0	0	0	0	0
ENSMUSG00000083576.1	6	4	19	30	9	72
ENSMUSG00000083577.1	0	0	0	0	0	0
ENSMUSG00000083579.2	0	0	2	0	0	0
ENSMUSG00000083580.1	0	0	0	0	0	0
ENSMUSG00000083581.1	0	0	0	0	0	0
ENSMUSG00000083582.1	0	0	0	0	0	0
ENSMUSG00000083584.1	0	0	0	0	0	0
ENSMUSG00000083585.1	0	0	0	0	0	0
ENSMUSG00000083586.2	0	0	0	0	0	0
ENSMUSG00000083587.1	0	0	0	0	0	0
ENSMUSG00000083588.1	0	0	0	0	0	0
ENSMUSG00000083590.1	0	0	0	0	0	0
ENSMUSG00000083592.1	0	0	0	0	0	0
ENSMUSG00000083594.1	0	0	0	0	0	0
ENSMUSG00000083595.1	2	0	0	0	0	0
ENSMUSG00000083596.4	0	0	0	0	0	0
ENSMUSG00000083597.1	0	0	0	0	0	0
ENSMUSG00000083598.1	0	0	0	0	0	0
ENSMUSG00000083599.1	0	0	0	0	0	0
ENSMUSG00000083601.1	0	0	0	0	0	0
ENSMUSG00000083602.1	0	0	0	0	0	0
ENSMUSG00000083603.1	0	0	0	0	0	0
ENSMUSG00000083605.1	0	0	0	0	0	0
ENSMUSG00000083606.2	0	0	0	0	0	0
ENSMUSG00000083607.1	0	0	0	0	0	0
ENSMUSG00000083608.1	0	0	0	0	0	0
ENSMUSG00000083609.1	0	0	0	0	0	0
ENSMUSG00000083610.1	0	3	0	0	1	2
ENSMUSG00000083611.1	0	0	0	0	0	0
ENSMUSG00000083613.1	0	0	0	0	0	0
ENSMUSG00000083614.1	0	0	0	1	0	0
ENSMUSG00000083615.1	0	0	0	0	0	0
ENSMUSG00000083616.3	0	0	0	0	0	0
ENSMUSG00000083617.1	0	0	0	0	0	0
ENSMUSG00000083618.1	0	0	0	0	0	0
ENSMUSG00000083619.3	0	0	0	0	0	0
ENSMUSG00000083620.1	6	0	0	3	2	0
ENSMUSG00000083621.1	0	0	0	0	0	0
ENSMUSG00000083622.1	0	0	0	0	0	0
ENSMUSG00000083623.1	0	0	0	0	5	3
ENSMUSG00000083624.1	0	0	0	0	0	0
ENSMUSG00000083625.1	0	0	0	0	0	0
ENSMUSG00000083626.1	0	0	0	0	0	0
ENSMUSG00000083627.1	0	1	0	0	0	0
ENSMUSG00000083628.1	0	0	0	0	0	0
ENSMUSG00000083629.1	0	0	0	0	0	0
ENSMUSG00000083630.2	0	0	0	0	0	0
ENSMUSG00000083631.2	0	0	0	0	0	0
ENSMUSG00000083632.1	0	0	0	0	0	0
ENSMUSG00000083633.2	0	0	0	0	0	0
ENSMUSG00000083635.1	0	0	0	0	0	0
ENSMUSG00000083636.1	0	0	0	0	0	0
ENSMUSG00000083637.1	0	0	0	0	0	0
ENSMUSG00000083640.1	0	0	0	0	0	0
ENSMUSG00000083641.1	0	0	0	0	0	0
ENSMUSG00000083642.1	0	6	0	0	1	0
ENSMUSG00000083643.1	0	0	0	0	0	0
ENSMUSG00000083644.1	0	0	0	0	0	0
ENSMUSG00000083645.1	0	0	0	0	0	0
